time,open,high,low,close,volume,Volume MA
1410442200,22.43299594,22.66311232,22.25649891,22.66087818,249598972,257175677.2
1410528600,22.61172711,22.83067279,22.5826833,22.71226339,256387612,264371944.6
1410787800,22.96918945,23.0228088,22.66311232,22.70556098,245266064,266844981.6
1410874200,22.29671343,22.62289781,22.09340672,22.53353222,267632532,270712125.6
1410960600,22.62513195,22.74354135,22.47370197,22.69439028,243705992,269017571.2
1411047000,22.77258516,22.86641903,22.689922,22.74130721,149197740,265937619.8
1411133400,22.85301419,22.86641903,22.5380005,22.55587362,283609624,273422461.4
1411392600,22.74354135,22.8195021,22.47097632,22.57821502,211153704,275143379.8
1411479000,22.47544459,22.99823327,22.46203976,22.93120908,253608784,279769784.4
1411565400,22.82397038,22.97812601,22.60949297,22.73237065,240687312,285173753.2
1411651800,22.45533734,22.50002013,21.83201238,21.86552448,400367960,294718349
1411738200,22.01297769,22.50895669,21.98393388,22.50895669,249482004,293500489
1411997400,22.03978737,22.43858129,22.03531909,22.36597175,199065248,294534702
1412083800,22.52236153,22.68545372,22.45980562,22.50895669,221056556,294874677.4
1412170200,22.47321046,22.49555185,22.05095807,22.15819677,205965144,280088830.4
1412256600,22.17830403,22.39054729,21.90350485,22.31905482,191031312,272496751.8
1412343000,22.2162844,22.38831315,22.12691881,22.25649891,173878340,269499261.8
1412602200,22.33022552,22.48661529,22.21181612,22.25649891,148204728,267638149.8
1412688600,22.21405026,22.36820589,22.05766049,22.06212876,168376732,238087735.4
1412775000,22.0643629,22.58938572,21.96382662,22.52012739,229618696,229394752.8
1412861400,22.68545372,22.87312145,22.47767873,22.56927846,309506100,232390109.2
1412947800,22.49555185,22.79492656,22.40842041,22.50448841,265326368,232837047
1413207000,22.63853679,22.73907307,22.29894756,22.29894756,214333472,231290417.4
1413293400,22.42852766,22.45757148,22.02191425,22.06212876,254754248,230646503.2
1413379800,21.88786587,22.15149435,21.26454092,21.79179787,403734400,238647923.6
1413466200,21.34720409,21.83201238,21.31592613,21.505828,288618092,245618941.2
1413552600,21.78286131,22.11798226,21.62870568,21.82084169,272718752,245074397.6
1413811800,21.96494369,22.33245966,21.94371936,22.28777687,310069116,250020168.2
1413898200,23.01610638,23.01610638,22.62513195,22.8932287,378495616,256264509.8
1413984600,22.97589187,23.2596276,22.92227252,23.00940396,273052584,257882773.4
1414071000,23.25292518,23.46986014,23.1523889,23.42048565,284298696,252079310.2
1414157400,23.49868054,23.56793887,23.35346147,23.5076171,188215664,249015993.2
1414416600,23.42495393,23.56570473,23.39144184,23.48304156,136750804,245900271
1414503000,23.54783161,23.84720632,23.53666092,23.84720632,192243796,244459633
1414589400,23.82709907,23.98795712,23.76230902,23.9812547,210751516,244698951.6
1414675800,23.89613398,23.98348884,23.65953859,23.90082567,162619172,243278344.6
1414762200,24.13094205,24.13764447,23.95221088,24.12870791,178557140,243512284.6
1415025000,24.17785899,24.64256003,24.13094205,24.44148746,209130200,246558558.2
1415111400,24.4325509,24.46159472,24.06615201,24.26275629,166297460,246454594.6
1415197800,24.37446327,24.41914607,24.15663466,24.32084392,149743620,242460840.8
1415284200,24.3679643,24.41059701,24.18845811,24.39040257,139873828,233979227.2
1415370600,24.4016217,24.52951986,24.35674516,24.45996121,134766140,227451215.8
1415629800,24.46220504,24.53176369,24.38367109,24.41957232,108782188,222173651.6
1415716200,24.39040257,24.62600443,24.32308775,24.6147853,109769008,214924389.6
1415802600,24.54298282,25.00296742,24.540739,24.96257853,187769724,204126155.8
1415889000,25.08598903,25.45622053,25.04111248,25.31485941,238091420,201599822.2
1415975400,25.38890571,25.62226375,25.36646744,25.62001992,176254380,196776603.6
1416234600,25.64021436,26.31560638,25.42256312,25.5773872,186986848,190622490.2
1416321000,25.56616806,25.95883784,25.55494893,25.90947364,176895912,180542505
1416407400,25.90274216,25.97005698,25.53475448,25.72996746,167476640,175263707.8
1416493800,25.78381931,26.22136563,25.77035635,26.09795513,173582148,169727880.4
1416580200,26.3672144,26.38067737,26.03512797,26.13385637,228717192,171752956.8
1416839400,26.2191218,26.64993664,26.16751378,26.61740115,189803296,174405581.4
1416925800,26.71725146,26.86983172,26.35375144,26.38740885,275361760,178561479.6
1417012200,26.46369898,26.72398294,26.43901688,26.70154467,163327544,176190281
1417185000,26.76212801,26.79129776,26.48838108,26.68583788,99257608,173022202.8
1417444200,26.65891195,26.75764035,24.96706618,25.81972055,335256148,180857153.2
1417530600,25.46743966,25.9723008,25.29915262,25.72099215,237395760,182270431.2
1417617000,25.9723008,26.10693044,25.82869586,26.01268969,172253760,182568246.2
1417703400,25.97678846,26.29765576,25.86908475,25.91396129,168623104,183512220.4
1417789800,26.02615266,26.0463471,25.72323597,25.80401376,153275580,184182308
1418049000,25.6020693,25.72503104,25.04560013,25.22061866,230659400,188976971
1418135400,24.72473283,25.64694585,24.53625134,25.60655696,240832144,195579468.8
1418221800,25.67162795,25.77035635,25.02764952,25.11964643,178261272,199004082
1418308200,25.18920508,25.53475448,24.98277297,25.04560013,165886312,197909911.4
1418394600,24.78531617,25.10169582,24.58785937,24.62151678,224112552,197210968
1418653800,24.83916802,25.04111248,23.86310316,24.28382077,268872328,201841865.4
1418740200,23.86759081,24.71800135,23.84290871,23.95173433,243162932,204650669.6
1418826600,24.03587786,24.64619888,23.96856304,24.54971431,213647092,206488228.6
1418913000,25.10169582,25.27671434,24.83019272,25.27671434,236024872,209915640.2
1418999400,25.18920508,25.40910015,25.05457544,25.08150137,353719080,218922486.8
1419258600,25.16676681,25.46519584,25.12413409,25.34178534,180670196,216520137
1419345000,25.40685633,25.4292946,25.23408163,25.25203224,104113676,212235656
1419431400,25.26100755,25.29017731,25.1331094,25.1331094,57918444,201363490.2
1419604200,25.15330384,25.69631005,25.1331094,25.5773872,134883804,199941303.2
1419863400,25.53251066,25.75240573,25.51231621,25.55943658,110395680,200498206.8
1419949800,25.49885325,25.56168041,25.15554767,25.24754459,119525908,189711694.8
1420036200,25.31485941,25.38441805,24.72922049,24.76736555,165613404,186122577
1420209000,24.99399211,25.00521124,24.08748588,24.53176369,212818504,188150814.2
1420468200,24.29840565,24.37918343,23.65218339,23.84066488,257141964,192576757.2
1420554600,23.90573587,24.1054365,23.47716486,23.84290871,263188464,198072401.4
1420641000,24.05382848,24.2782112,23.9405152,24.17723898,160423736,194560618.2
1420727400,24.50932541,25.16452298,24.39040257,25.10618347,237458188,194391920.4
1420813800,25.281202,25.41134398,24.72922049,25.1331094,214798108,196218762.2
1421073000,25.26549521,25.27222669,24.41284084,24.51381307,198603160,197854604.6
1421159400,25.00296742,25.31037175,24.43752294,24.73146431,268367712,200067362.6
1421245800,24.4666927,24.79204765,24.34552602,24.63722357,195826352,196415063.8
1421332200,24.68210011,24.69556308,23.9326618,23.96856304,240055984,196259716.4
1421418600,24.01568341,24.13909391,23.60506302,23.78232537,314053380,201280030.8
1421764200,24.19743342,24.45024544,23.89676057,24.39489022,199599628,199458768.6
1421850600,24.44649825,24.91994581,24.29391799,24.58112789,194303588,191487994
1421937000,24.74043962,25.23632545,24.61927295,25.22061866,215185636,193213766
1422023400,25.19818039,25.52353535,25.02540569,25.35076065,185859312,197301047.8
1422282600,25.52129152,25.66099221,25.31037175,25.37768657,222459916,205528121.4
1422369000,25.22510632,25.23856928,24.46444887,24.48913097,382274996,217897681
1422455400,26.39301842,26.50408787,25.8735724,25.8735724,585908252,241673309.6
1422541800,26.10019896,26.74417739,25.92966808,26.6791064,337745728,252584300.6
1422628200,26.56691503,26.9259274,26.2191218,26.28868045,334981844,261052722.6
1422887400,26.48838108,26.73968973,26.0463471,26.61852306,250956400,262959617.4
1422973800,26.58935331,26.72173912,26.38965268,26.62301071,207662996,260485669
1423060200,26.58935331,27.04036259,26.5464962,26.827199,280598972,261356194.4
1423146600,27.03669849,27.08400483,26.86324192,27.01867703,168984980,261784256.6
1423233000,27.03669849,27.0885102,26.6830273,26.79115607,174826268,258652660.6
1423492200,26.70555413,26.9961502,26.67852193,26.96911801,155559188,255690714.6
1423578600,27.07048874,27.51651992,27.06823605,27.48723505,248034024,258162257.8
1423665000,27.65618625,28.14051305,27.59536382,28.13150232,294247188,259456231.6
1423751400,28.39731888,28.71719983,28.28693743,28.48742619,297897864,264559807.2
1423837800,28.67214618,28.67214618,28.30495889,28.62709252,217088876,263411451.8
1424183400,28.71945252,29.03257542,28.5910496,28.79604373,252609620,260339263.8
1424269800,28.74986373,29.01004859,28.71044179,28.99540615,179566948,259337629.8
1424356200,28.94246811,29.06636566,28.90867787,28.93571006,149449524,257094926.6
1424442600,28.97400567,29.17224175,28.84560275,29.17111541,195793676,256125328.6
1424701800,29.28938125,29.96068072,29.20828468,29.96068072,283896440,261027185
1424788200,29.94716462,30.09584168,29.54843977,29.77370805,276912520,263749815.2
1424874600,29.6362944,29.64530513,28.86812958,29.01230128,298846984,259578414.6
1424961000,29.01117493,29.48085929,28.52121643,29.37836222,365150116,248540507.8
1425047400,29.28487589,29.41327881,28.88840372,28.93796274,248059388,244056190.8
1425306600,29.11592468,29.34795101,28.90191982,29.07988176,192386652,236926431.2
1425393000,29.05059688,29.17674712,28.85461348,29.14070419,151265132,231941867.8
1425479400,29.08213444,29.18575785,28.90642519,28.95598421,126665360,227891986
1425565800,28.96499494,29.00329054,28.3297384,28.47616278,226068584,225165466.6
1425652200,28.92444665,29.14295688,28.44237254,28.51896375,291368240,231284629.6
1425907800,28.82532861,29.18801053,28.17205061,28.64060862,354113948,240249013.6
1425994200,28.47616278,28.65863008,27.88821258,28.04815305,275426328,246242370.6
1426080600,28.10221744,28.10672281,27.50750919,27.53679407,275755896,247628464.2
1426167000,27.55256285,28.13600768,27.39938042,28.03463696,193450876,242588648.6
1426253400,28.02337354,28.247538,27.61338528,27.84090624,207309132,238059212
1426512600,27.90623404,28.14727109,27.67871308,28.14727109,143497200,234379628.2
1426599000,28.36127596,28.68115691,28.30495889,28.61808179,204092416,231953768
1426685400,28.60907106,29.09565054,28.46715205,28.94021543,261083780,236029609.6
1426771800,29.00329054,29.11482087,28.69917837,28.72057886,183237960,237719031.4
1426858200,28.89065641,28.92444665,28.19457743,28.36127596,274780544,241668374.8
1427117400,28.63610325,28.8005491,28.50094229,28.6563774,150838696,235015487.6
1427203800,28.66088276,28.84335007,28.50995302,28.5392379,131369216,227738322.4
1427290200,28.50544765,28.56852277,27.7935999,27.7935999,206620708,223127008.6
1427376600,27.65393357,28.13150232,27.61789065,27.98733062,190291476,214384076.6
1427463000,28.06166915,28.09095403,27.68772381,27.76431503,158184604,209890337.4
1427722200,27.94452965,28.4739101,27.93326623,28.46715205,188398680,209690938.8
1427808600,28.40407693,28.49418424,28.01323647,28.03013159,168362212,210545792.8
1427895000,28.11798622,28.1855667,27.73052478,27.9895833,162485748,212336812.2
1427981400,28.16529256,28.28468474,27.97606721,28.23062036,128880524,207477409.2
1428327000,28.03914232,28.72395788,28.00760476,28.68791496,148775900,200347792.2
1428413400,28.75324276,28.86177701,28.37929742,28.38605547,140049072,189644548.4
1428499800,28.35001254,28.4739101,28.15177646,28.29369547,149316972,183339080.6
1428586200,28.35001254,28.51445838,28.08194329,28.50995302,129935896,176048080.6
1428672600,28.37253937,28.6563774,28.21710426,28.63159789,160751812,174413127.4
1428931800,28.9176886,28.96274225,28.52121643,28.57528082,145460492,171320695.4
1429018200,28.60907106,28.67439886,28.36352864,28.45138327,102098372,169250754
1429104600,28.47616278,28.63835594,28.38605547,28.55951204,115881676,164840217
1429191000,28.4468779,28.63159789,28.4085823,28.42209839,113475948,157459825.4
1429277400,28.28243206,28.41534034,28.03688964,28.10221744,207828184,158689336.6
1429536600,28.28693743,28.86137153,28.19683012,28.74423203,188217240,154361171.4
1429623000,28.85686616,28.87939299,28.53473253,28.58879692,129740228,153306248
1429709400,28.60681838,29.03032274,28.45588863,28.97400567,150618020,154268688.2
1429795800,28.90191982,29.37948857,28.8658769,29.21053736,183083608,153091833.2
1429882200,29.39525734,29.4267949,29.11141932,29.34795101,178103620,152482440.4
1430141400,29.80524561,29.98996559,29.54393441,29.88183682,387816828,163964051.6
1430227800,30.28844606,30.30759386,29.18801053,29.41102612,475695880,178328911.6
1430314200,29.32091881,29.64305245,28.90191982,28.97851103,253544332,182588017.6
1430400600,28.7217052,28.80730714,28.06392183,28.19232475,332781692,191102814.8
1430487000,28.40632961,29.31416077,28.22611499,29.0483442,234050552,196361316.2
1430746200,29.17224175,29.41327881,28.89290909,28.99202713,203953112,199120176.8
1430832600,28.86812958,28.93566501,28.33424376,28.33874913,197085664,201972006.4
1430919000,28.50995302,28.55275399,27.78909454,28.16078719,288564040,208934359.8
1431005400,28.22412577,28.52045986,28.05446885,28.3349683,175763580,211225744
1431091800,28.6561854,28.86882208,28.52724614,28.86882208,222201528,214298229.8
1431351000,28.81679396,28.85524953,28.41753466,28.57475008,168143028,215432356.6
1431437400,28.41187943,28.70142725,28.23543623,28.47182488,192640128,219959444.4
1431523800,28.53629451,28.77155211,28.47295593,28.50462522,138776940,221104207.6
1431610200,28.82131814,29.16968036,28.76476583,29.16968036,180813824,224471101.4
1431696600,29.19682547,29.29183334,29.00228553,29.1289627,152832136,221721299
1431955800,29.0407411,29.5700707,29.03621691,29.4501798,203531672,222487020.6
1432042200,29.56328442,29.60626417,29.32576473,29.4230347,178532960,224926657.2
1432128600,29.40720005,29.6288851,29.25790196,29.4207726,145819728,224686742.6
1432215000,29.4230347,29.7759211,29.36874448,29.72163088,158921456,223478635
1432301400,29.76913482,30.07904147,29.72389297,29.9817715,182383888,223692648.4
1432647000,29.99534405,30.06546891,29.20813593,29.32124054,282790240,218441319
1432733400,29.48411119,29.91843291,29.41851051,29.86979793,183332984,203823174.2
1432819800,29.82794922,29.84830805,29.65603021,29.80985248,122933236,197292619.4
1432906200,29.68543741,29.73520344,29.38457913,29.47053864,203537808,190830425.2
1433165400,29.67865113,29.72163088,29.41851051,29.52822199,128451188,185550457
1433251800,29.37553076,29.5553671,29.25337777,29.39815168,134670508,182086326.8
1433338200,29.55649814,29.61983673,29.38457913,29.43434516,123934168,178428752
1433424600,29.31219217,29.53840141,29.16063199,29.26242614,153800472,171690573.6
1433511000,29.29409544,29.33707519,29.03621691,29.10181759,142507200,170027754.6
1433770200,29.1583699,29.22849476,28.69011679,28.90953974,210699144,169452635.4
1433856600,28.66070959,28.97287833,28.41640362,28.82358023,224301680,172260568
1433943000,28.93668485,29.25790196,28.9208502,29.15384571,156349000,170446011.6
1434029400,29.22170848,29.44791771,29.06223097,29.08824503,141563548,170585342
1434115800,28.9966303,29.02943063,28.75345537,28.76702793,147544984,168921900
1434375000,28.52498405,28.78286257,28.43676245,28.71047562,175955784,170078082.4
1434461400,28.73535863,28.9208502,28.58606054,28.8642979,125976524,166200325
1434547800,28.891443,28.92763648,28.66975796,28.79643513,131672284,163857291.2
1434634200,28.78060048,29.02490645,28.77833839,28.92763648,141628880,163647748.8
1434720600,28.88918091,28.91406393,28.59284682,28.63808866,218867548,166645053.4
1434979800,28.83941488,28.96835414,28.7466691,28.86655999,136157380,164333728
1435066200,28.83715279,28.86655999,28.70124628,28.73535863,121075452,156247988.6
1435152600,28.7760763,29.3619582,28.75571747,28.9796646,221123420,158137510.4
1435239000,29.14932153,29.22623267,28.84167697,28.84167697,127752400,158378468.6
1435325400,28.88013254,28.9525195,28.61772983,28.67202005,176267364,157014946.4
1435584600,28.38021014,28.60868146,28.15852509,28.16983556,196645708,160424672.4
1435671000,28.40509316,28.52950823,28.2444846,28.37229282,177482728,162565283.4
1435757400,28.70595143,28.7149998,28.50010103,28.63808866,120955244,162416337.2
1435843800,28.5996331,28.6584475,28.450335,28.60189519,108843808,160168504
1436189400,28.26258134,28.55439125,28.24222251,28.50236313,112241724,158655230.2
1436275800,28.47748011,28.53629451,27.99791654,28.43223826,187787244,157509635.2
1436362200,28.15852509,28.19471857,27.71967919,27.72646546,243046456,158446874
1436448600,28.01601328,28.06351722,26.96866454,27.16094239,314380152,166348431.6
1436535000,27.58395365,28.01601328,27.41882091,27.88707402,245417896,171541149
1436794200,28.28294017,28.44694186,28.12233162,28.42545199,165762152,172452007.4
1436880600,28.5114115,28.58606054,28.28520226,28.41414153,127072556,170007846
1436967000,28.43902454,28.76250374,28.40735525,28.6878547,134596800,170438859.8
1437053400,28.89596719,29.08372085,28.80774559,29.0701483,144889788,171099735
1437139800,29.19908756,29.32124054,29.02490645,29.32124054,184658840,173251233
1437399000,29.62662301,30.07904147,29.56554651,29.87545316,235600812,174087896.2
1437485400,30.05189636,30.06773101,29.479587,29.57685697,307025708,182631312.6
1437571800,27.59526411,28.38925851,27.59526411,28.32591993,461802428,199667661.4
1437658200,28.54760497,28.74893119,28.28972645,28.31234737,203997808,198811380.8
1437744600,28.34854085,28.44354873,28.02732374,28.16304928,168649328,200856227.2
1438003800,27.84409426,27.96172306,27.62467131,27.77170731,177822160,200933967
1438090200,27.90969494,28.02958583,27.72194128,27.90969494,134472388,197825301
1438176600,27.85766682,27.93684005,27.65860269,27.82147334,148046612,196353495.2
1438263000,27.66991316,27.72644284,27.53192552,27.68122362,134513072,197031386.6
1438349400,27.73325174,27.74286563,27.35095814,27.43917974,171539812,200166186.8
1438608600,27.48442159,27.72646546,26.58410885,26.79222134,279903872,208549294.2
1438695000,26.56148792,26.62482651,25.61819543,25.93262626,496554492,223987656.6
1438781400,25.55033266,26.56601211,25.35805481,26.10454528,397250452,231697856.4
1438867800,26.35222941,26.47266299,25.93071191,26.16135356,211612160,226559456.8
1438954200,26.03637532,26.4158547,26.01819667,26.24997449,154681620,222022643
1439213400,26.47947998,27.26570671,26.47947998,27.20435376,219806388,224724854.8
1439299800,26.77033843,26.8544147,25.75233388,25.78869118,388331256,237787789.8
1439386200,25.57054735,26.22725118,24.91157119,26.18634921,406742440,251395071.8
1439472600,26.36813574,26.44993967,26.027286,26.16589822,194143156,253857740.2
1439559000,25.9772947,26.42948869,25.90685242,26.34995708,171718064,253210701.4
1439818200,26.36813574,26.73398112,26.24542983,26.62263687,163538980,249607609.8
1439904600,26.45675667,26.68626216,26.36131874,26.47266299,138242832,241168466
1439991000,26.38176973,26.47720765,26.05909864,26.13408558,193146040,227735646.6
1440077400,25.92275874,25.9841117,25.36603751,25.59781533,274006488,231236080.6
1440163800,25.09335772,25.42739046,24.00604705,24.03217886,513101884,248458708.4
1440423000,21.55760977,24.72296767,20.9054506,23.43228333,648825168,272008858.8
1440509400,25.24787626,25.24787626,23.51863193,23.57316788,414406396,286005559.2
1440595800,24.3332628,24.97065181,23.87084332,24.92520518,387098444,297958150.8
1440682200,25.5023774,25.73188289,25.00019212,25.65916828,338464224,308155708.4
1440768600,25.48874341,25.74778921,25.34558652,25.74324455,212657628,310211599.2
1441027800,25.45693077,26.02501367,25.45011377,25.62281098,224917084,307462259.8
1441114200,25.02973243,25.4228458,24.39575192,24.47755586,307383440,298003707.2
1441200600,25.04791108,25.52737305,24.79818184,25.52737305,247555248,290518947
1441287000,25.56145802,25.62735564,25.00473678,25.07972373,212935760,290585127
1441373400,24.7615973,25.09790238,24.65707005,24.82976725,199985244,292850308.2
1441719000,25.37058217,25.57736434,25.06836207,25.52055605,219374504,292828714
1441805400,25.85004413,25.90912476,24.94338383,25.02973243,340043216,290414312
1441891800,25.05700041,25.7415403,24.97292414,25.57963668,251571324,282655756.2
1441978200,25.40239481,25.95229906,25.39557782,25.95229906,199661892,282931693
1442237400,26.49084164,26.56128392,26.10000061,26.20225553,233453724,286018476
1442323800,26.34314009,26.47947998,26.00001802,26.42267169,173364620,286509758
1442410200,26.4158547,26.48175232,26.23179584,26.452212,148693956,287032314.2
1442496600,26.28178714,26.47039066,25.83981864,25.88640144,256450564,290197540.4
1442583000,25.49783274,25.97275004,25.42057346,25.77960185,297141164,291354274.2
1442842200,25.82959315,26.21588952,25.82732082,26.17953221,200887860,275743573
1442928600,25.76369553,25.94548206,25.56829774,25.7682402,201384636,253371546.4
1443015000,25.82050382,26.06818797,25.74551688,25.9772947,143026864,239802569.8
1443101400,25.73415522,26.24542983,25.53419004,26.13181325,200877900,230491542.6
1443187800,26.459029,26.51583729,25.90912476,26.06591563,224607704,224798716.6
1443447000,25.87049512,26.03410299,25.55009636,25.55009636,208436044,224587637.4
1443533400,25.6387173,25.79323584,24.5093685,24.78204829,293461536,228014860
1443619800,25.03427709,25.34558652,24.70706135,25.0638174,265892132,225940294.6
1443706200,24.78432062,24.90929886,24.38439026,24.90020953,255716400,226348352.2
1443792600,24.54345347,25.22597099,24.43892622,25.08199606,232079032,227305515.8
1444051800,0.0,25.30691144,24.78432062,25.17288932,208258972,227719202.2
1444138200,25.13880435,25.39103315,24.94224766,25.2933229,195427908,226521872.4
1444224600,25.39103315,25.39785015,24.86157989,25.17288932,187062200,218872821.6
1444311000,25.03882176,25.03882176,24.5889001,24.88203088,247918308,218690170.8
1444397400,24.99564746,25.51373906,24.87975855,25.47738175,211064560,219260304.2
1444656600,25.61599398,25.62053864,25.32286321,25.35922051,121868816,213681058.8
1444743000,25.18197865,25.5523687,25.15016601,25.40239481,132197024,211622679
1444829400,25.28877823,25.34104186,24.89566487,25.04336642,177849796,213080471
1444915800,25.20697429,25.47283709,25.1069917,25.41830113,150693808,207792633.2
1445002200,25.40012248,25.45011377,25.11608103,25.23196994,156930436,200782096.8
1445261400,25.17743398,25.39330548,25.0206431,25.38876082,119036612,196689534.4
1445347800,25.30013989,25.94320973,25.18197865,25.85231647,195871052,196413855.2
1445434200,25.90458009,26.26360848,25.83641014,25.85004413,169307896,197727906.8
1445520600,25.97956703,26.24542983,25.92730341,26.24542983,166616356,196014829.6
1445607000,26.51810962,27.09255505,26.43403335,27.05892454,237467656,196657827.2
1445866200,26.83169138,26.84305304,26.1136346,26.19543854,265335124,199502781.2
1445952600,26.22270651,26.48175232,25.90230776,26.02955833,279537600,198806584.4
1446039000,26.57037325,27.10891583,26.3726804,27.10209884,342205408,202622248.2
1446125400,26.97257594,27.42476992,26.87486568,27.38841262,204909336,200081895
1446211800,27.49293987,27.5452035,27.14300081,27.15436246,197461016,198350994.2
1446474600,27.23843873,27.57701614,27.17935811,27.53611417,128813068,194378699
1446561000,27.44749324,28.06102277,27.42704226,27.85196826,182075904,193711098.8
1446647400,27.97921883,28.13600971,27.63609676,27.72244536,179544200,193335198.8
1446733800,27.80688152,27.99857442,27.42577777,27.59465009,158210720,188849819.4
1446820200,27.6380092,27.79775328,27.52618834,27.6265989,132169132,184905048
1447079400,27.60377832,27.79775328,27.39611101,27.51477804,135485620,185585888.2
1447165800,26.67726261,26.94426345,26.48579791,26.64759585,236511724,190801623.2
1447252200,26.55631352,26.79592965,26.29159474,26.49698,180871884,190952727.6
1447338600,26.53121088,26.65900615,26.39200531,26.40797972,130102316,189923153
1447425000,26.28931269,26.37374885,25.62066958,25.63664399,183249612,191239111.8
1447684200,25.41756638,26.07023508,25.33084816,26.0554017,152426804,192908621.4
1447770600,26.22541505,26.25508181,25.86028571,25.94472187,110467756,188638456.6
1447857000,26.41710796,26.81190406,26.35777444,26.76626289,186698788,189508001.2
1447943400,26.84613493,27.32764926,26.6453138,27.10628959,173183280,189836347.4
1448029800,27.20213604,27.36644425,27.122264,27.22495663,137148384,184820383.8
1448289000,27.21811045,27.32308514,26.77767318,26.87123758,129930112,178050133.2
1448375400,26.77539112,27.23636692,26.7274679,27.12911018,171212688,172633887.6
1448461800,27.2044181,27.20898222,26.91003257,26.93513521,85553232,159801278.8
1448634600,26.99446873,27.02185343,26.8370067,26.88492993,52185780,152165101
1448893800,26.92600698,27.25005927,26.87123758,26.99675079,156721288,150128114.6
1448980200,27.09944342,27.11313577,26.66813438,26.77767318,139409496,150657936
1449066600,26.71149349,26.95339168,26.49013383,26.53577499,133546252,148231453.4
1449153000,26.59739057,26.65215997,26.06567096,26.28931269,166278036,147568145.2
1449239400,26.30985121,27.21354634,26.26877416,27.16334105,231107908,151213004.6
1449498600,27.15193076,27.3527519,26.88492993,26.99218667,128336996,151021397.8
1449585000,26.81875023,27.06521254,26.66813438,26.98077638,137237800,151109006.8
1449671400,26.84613493,26.85754523,26.26192799,26.38515914,185445428,148555692
1449757800,26.48100559,26.68639085,26.3600565,26.51067235,116850908,145354643.2
1449844200,26.28703063,26.3326718,25.75325717,25.82833689,187544644,148226759.6
1450103400,25.60013105,25.71423397,25.0547191,25.6685928,260014436,152065000.8
1450189800,25.54536165,25.74161867,25.18251437,25.21446318,213292420,155108281.6
1450276200,25.34682257,25.55677194,24.82879532,25.40843815,224953868,160832587.2
1450362600,25.56361812,25.61610546,24.86987237,24.86987237,179091308,160452213.2
1450449000,24.85389796,24.99310352,24.14645986,24.19666514,385813308,171083714.6
1450708200,24.48192244,24.50246096,24.09169045,24.49333273,190362440,173744417.4
1450794600,24.50930714,24.58233301,24.2927398,24.47051215,131157468,173805785.2
1450881000,24.47964038,24.84020561,24.46366597,24.78543621,130629416,171776621.6
1450967400,24.87443648,24.87443648,24.63482035,24.65307682,54386720,170218296
1451313000,24.55266625,24.57548683,24.23105576,24.37694775,106816840,172949849
1451399400,24.40889657,24.97256499,24.38607599,24.81510296,123724972,171300033.2
1451485800,24.77859003,24.80597473,24.45910186,24.49105067,100855108,169372313.8
1451572200,24.42030686,24.42487098,23.92053607,24.02094664,163649264,170877464.4
1451917800,23.41620117,24.04559287,23.27699561,24.04148517,270597548,176093440
1452004200,24.13276751,24.15558809,23.37056,23.43902175,223163968,175696243
1452090600,22.9483792,23.36143177,22.79091717,22.98032802,273829552,182970870.8
1452177000,22.51935222,22.85025069,22.00588908,22.0104532,324377712,192327866.4
1452263400,22.48968546,22.61748073,22.08119701,22.12683818,283192064,197215198.2
1452522600,22.58553191,22.60607044,22.2135564,22.48512135,198957508,201320528.2
1452609000,22.94609714,22.97804596,22.55584234,22.8114557,196616908,201774141.4
1452695400,22.8936098,23.09214888,22.20442816,22.22496669,249758524,201261345.8
1452781800,22.35504402,22.93012273,21.84842705,22.71104513,252680508,203230750.2
1452868200,21.95340174,22.29799256,21.76170883,22.16563317,319335564,207949835
1453213800,22.45773664,22.51250605,21.79365765,22.05837643,212350988,209612819
1453300200,21.70237532,22.4074629,21.31898951,22.08804319,289337664,204789036.8
1453386600,22.14965876,22.33678755,21.66586238,21.97622232,208645852,205703207.4
1453473000,22.50794193,23.15376445,22.44860841,23.14463622,263201868,212305427.4
1453732200,23.1674568,23.16973886,22.64030132,22.69278866,207178100,216132861.6
1453818600,22.80460952,23.02140507,22.38014666,22.81830187,300308008,228428926
1453905000,21.91688881,22.05127922,21.30073304,21.31898951,533478696,249762018.8
1453991400,21.40342567,21.57001593,21.08393749,21.47188742,222715300,254711535.2
1454077800,21.63163151,22.2135564,21.53122094,22.2135564,257666016,262552080.6
1454337000,22.01501732,22.06978672,21.77083707,22.00588908,163774164,262558325.6
1454423400,21.77540119,21.91688881,21.51524653,21.5608877,149428860,256499891.2
1454509800,21.67955473,22.09945348,21.46960536,21.98763262,183857176,254534551.6
1454596200,21.99451594,22.33179883,21.84078836,22.1643046,185886608,250137404.4
1454682600,22.14594907,22.23772673,21.49662214,21.57233871,185672256,243202131.6
1454941800,21.36813341,21.95780487,21.34748344,21.79948841,216085500,239846803.4
1455028200,21.63428863,22.01287147,21.55168873,21.79489953,177324780,238765167
1455114600,22.00828258,22.10694357,21.59069424,21.62969974,169374404,237403041.8
1455201000,21.51956655,21.73294961,21.24423358,21.49891658,200298844,234930057.8
1455287400,21.61134421,21.6824719,21.34060012,21.56545538,161405524,230366308.6
1455633000,21.80178285,22.22166564,21.70771075,22.17348237,196231664,224211113.6
1455719400,22.1803657,22.53370968,22.06105474,22.51305971,179452972,222566212.8
1455805800,22.67825949,22.6897317,22.04751753,22.08629359,156083932,215903526.2
